objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion
119482785358220897,3088844650000031,198950854650000030,113258287683811,30,2,0,49795165,0.429852693742004,26370,56090.5087838,1783.8599853515625,3125.06005859375,0.0017742699710652232,0.002036360092461109,-0.25610798597335815,28.99920082092285,278.53579279,9.56698784,0.00045440500252880156,0.0005215280107222497,7.714719772338867,24.71579933166504,-0.06540600210428238,40.0,1.0325299501419067,0.01579109951853752,1.5557699953205884e-05,1.1520800590515137,1.0469599962234497,-81.81719970703125,-0.15229399502277374,0.7789660096168518,0.29840898513793945,7.74714994430542,1.2124599860620453e-14,0.1998019963502884,-0.009389369748532772,0.20355099439620972,1.0476200580596924,0.6860690116882324,-0.004891839809715748,-0.04053400084376335,0.010964199900627136,-0.003973660059273243,0.010812999680638313,1.1689699931594077e-05,0.8467040061950684,2.561079978942871,0.012349899858236313,1.1874200026795734e-05,2.619040012359619,1.823499951569829e-05,2.3196000711322995e-06,102760581,160,32768,3
119482785358220897,3089168650000066,243527383650000065,113258287683811,65,1,0,65134065,0.934755107327136,26370,56536.2740817,1760.300048828125,3123.550048828125,0.00393476989120245,0.004124950151890516,-0.2561100125312805,28.99679946899414,278.5357908,9.56698132,0.0010077300248667598,0.0010564400581642985,-0.14371199905872345,24.47130012512207,-0.1054610013961792,43.0,1.0220099687576294,0.007459329906851053,1.0128999747394118e-05,1.3947399854660034,1.3009300231933594,-67.40550231933594,0.25996899604797363,0.9991229772567749,0.10855499655008316,3.5127298831939697,-0.8857280015945435,0.22695599496364594,-0.006223970092833042,0.23831599950790405,1.174839973449707,0.9177039861679077,-0.00026364601217210293,0.0007981249946169555,0.0027582000475376844,3.855030081467703e-05,0.007476610131561756,1.0480500350240618e-05,0.9059590101242065,3.329430103302002,0.006923209875822067,9.70860037341481e-06,2.9370999336242676,6.4738701439637225e-06,1.894979959615739e-06,102760517,160,2112,3
119482785358220897,3099924120000079,265862760120000078,113258287683811,78,4,0,72658812,0.927723718739789,26370,56759.6279575,549.9019775390625,3373.330078125,0.0018887299811467528,0.0016597900539636612,-0.25627899169921875,-102.96800231933594,278.5357978,9.56698043,0.0004840439942199737,0.00042537000263109803,-12.308300018310547,24.231599807739258,-0.06612899899482727,60.0,1.0288900136947632,0.02728850021958351,2.1691299480153248e-05,1.3102999925613403,1.1061999797821045,22.973499298095703,-0.039113599807024,0.718421995639801,0.0,8.036970138549805,-8.167629771044661e-35,0.6569399833679199,0.024354999884963036,0.6675209999084473,1.260849952697754,0.9178889989852905,0.021691899746656418,-0.06268960237503052,0.0032180100679397583,0.0018991000251844525,0.01578499935567379,1.4404399735212792e-05,0.8391810059547424,2.8190701007843018,0.01873219944536686,1.5444900782313198e-05,3.1521201133728027,5.4921798437135294e-05,3.63995991392585e-06,103809157,160,32768,3
119482785358220897,3100077120000003,265664407120000002,113258287683811,2,5,0,72565912,0.247399296841956,26370,56757.6445413,558.2069702148438,3373.3798828125,0.0019385700579732656,0.0018994599813595414,-0.2563199996948242,-102.96900177001953,278.53580074,9.56697986,0.0004968940047547221,0.00048686799709685147,4.690999984741211,23.319499969482422,-0.028745999559760094,80.0,1.0217100381851196,0.031890399754047394,2.907270027208142e-05,1.0232199430465698,0.9341080188751221,-34.8942985534668,0.713346004486084,0.8948339819908142,0.8948339819908142,10.394499778747559,2.718740006457665e-06,0.5783389806747437,-0.02235810086131096,0.5949620008468628,1.1951199769973755,1.1275500059127808,0.008441680110991001,-0.03139819949865341,-0.0009523219778202474,-0.0038403000216931105,0.023670300841331482,2.35780007642461e-05,0.8467040061950684,2.563199996948242,0.026947500184178352,2.5590699806343764e-05,2.987790107727051,0.0001948529970832169,9.215120371663943e-06,640680069,128,34880,3
119482785358220897,3115929410000025,237146365410000024,113258287683811,24,3,0,62632641,0.660646065753555,26370,56472.4639208,2147.18994140625,1853.3900146484375,0.0021035000681877136,0.002137830015271902,-0.25616100430488586,17.016599655151367,278.53579837,9.56698243,0.0005388340214267373,0.000547627976629883,0.9526749849319458,24.607500076293945,-0.013251000083982944,45.0,1.0334399938583374,0.023043299093842506,1.64043995027896e-05,1.483590006828308,1.444890022277832,-73.62889862060547,0.20560799539089203,0.8978999853134155,0.8032190203666687,10.18280029296875,0.34075498580932617,1.017240047454834,-0.05748319998383522,0.8733350038528442,1.382390022277832,1.1202499866485596,0.10399000346660614,-0.16259600222110748,0.001787109998986125,-0.005598870106041431,0.01946610026061535,1.5570300092804246e-05,0.8814740180969238,3.330090045928955,0.0204911008477211,1.4716400073666591e-05,3.455970048904419,3.6912500945618376e-05,2.7960099941992667e-06,1714421893,128,34880,3
119482785358220897,3116032410000033,237147533410000032,113258287683811,32,3,0,62634141,0.634348281318646,26370,56472.4755974,2149.449951171875,1856.949951171875,0.002049430040642619,0.002041179919615388,-0.25614699721336365,17.014299392700195,278.53579903,9.56698152,0.0005249559762887657,0.0005228419904597104,1.1128699779510498,24.607099533081055,-0.012977000325918198,45.0,1.0486400127410889,0.022614000365138054,1.664279989199713e-05,1.4066100120544434,1.3807100057601929,83.84639739990234,0.16829900443553925,0.8652179837226868,0.7628300189971924,9.766260147094727,0.2657639980316162,0.9048050045967102,-0.03682500123977661,0.8075140118598938,1.3849899768829346,1.0853099822998047,0.07613380253314972,-0.12813299894332886,0.002205759985372424,-0.00615519005805254,0.01868950016796589,1.5211399841064122e-05,0.8720560073852539,3.3299200534820557,0.01996150054037571,1.454009998269612e-05,3.462480068206787,3.796110104303807e-05,2.848719987014192e-06,1714421893,128,34880,3
119482785358220897,3116112130000025,230553795130000024,113258287683811,24,4,0,60498813,0.697673033641347,26370,56406.538133,3439.64990234375,2078.199951171875,0.0021742000244557858,0.0022184799890965223,-0.2562960088253021,-73.04560089111328,278.53579221,9.56697856,0.0005572370137088001,0.000568586983717978,2.8345398902893066,24.26140022277832,-0.023636000230908394,30.0,1.1493699550628662,0.02781200036406517,2.6363000870333053e-05,1.261430025100708,1.116129994392395,-49.42729949951172,-0.24271699786186218,0.9974439740180969,0.0900769978761673,4.320400238037109,0.004589119926095009,0.40905800461769104,-0.007125670090317726,0.42996400594711304,1.0654000043869019,0.8403139710426331,-0.02789130061864853,-0.008657179772853851,-0.002538680098950863,0.004529680125415325,0.0282128993421793,2.6932799300993793e-05,0.8753520250320435,2.562959909439087,0.02662220038473606,2.549800046836026e-05,2.6635100841522217,8.483859710395336e-05,6.113640210969606e-06,103809029,160,34880,3
119482785358220897,3116225130000057,230555038130000056,113258287683811,56,4,0,60501313,0.116295168284602,26370,56406.5505588,3439.760009765625,2079.239990234375,0.0028005801141262054,0.0028115699533373117,-0.2562769949436188,-73.04570007324219,278.53579248,9.56697931,0.0007177239749580622,0.0007205400033853948,0.40242499113082886,24.268199920654297,-0.018157999962568283,30.0,1.108780026435852,0.027581999078392982,2.6095200155396014e-05,1.513350009918213,1.4352799654006958,-47.11539840698242,-0.08988060057163239,0.9988179802894592,0.10005000233650208,4.7220001220703125,0.6873720288276672,0.24111099541187286,-0.007985839620232582,0.2424519956111908,1.1949299573898315,0.9257590174674988,-0.007864359766244888,-0.003193219890818,-0.0014733700081706047,0.0011435099877417088,0.028188299387693405,2.6675899789552204e-05,0.9059590101242065,3.3315999507904053,0.026266900822520256,2.539019988034852e-05,2.9873099327087402,7.627689774380997e-05,5.958059773547575e-06,102760517,160,34880,3
119482785358220897,3116309130000061,227663263130000060,113258287683811,60,5,0,59194313,0.491970558177652,26370,56377.63282,3440.050048828125,2057.5400390625,0.0037759800907224417,0.004138070158660412,-0.25632598996162415,-73.05020141601562,278.53579642,9.56697936,0.0009678800124675035,0.0010606900323182344,0.35266900062561035,22.99180030822754,-0.3425559997558594,30.0,1.1001299619674683,0.030806800350546837,5.173610043129884e-05,1.1410800218582153,1.0291500091552734,-76.92150115966797,0.39260101318359375,0.9966430068016052,0.18248599767684937,2.886620044708252,0.7243369817733765,0.1455419957637787,-0.0037147800903767347,0.15806299448013306,1.1269199848175049,0.841750979423523,-0.003195350058376789,-0.0035180801060050726,0.0031856000423431396,0.0016713700024411082,0.031024200841784477,5.109329867991619e-05,0.8689860105514526,2.563260078430176,0.029316000640392303,5.1424798584776e-05,2.8173000812530518,0.0002966879983432591,1.9539600543794222e-05,102760517,160,2112,3
119482785358220897,3116375130000065,227963642130000064,113258287683811,64,5,0,59233013,0.353799339713342,26370,56380.636603,3426.27001953125,2049.47998046875,0.0046948702074587345,0.004818560089915991,-0.2563210129737854,-73.04879760742188,278.53579596,9.56697981,0.0012033999664708972,0.0012350999750196934,0.5731639862060547,23.38170051574707,0.054253000766038895,30.0,1.0712100267410278,0.031400199979543686,4.370330134406686e-05,1.7067899703979492,1.5641800165176392,-56.145599365234375,0.15825200080871582,0.9986140131950378,0.1748420000076294,2.296109914779663,0.5665339827537537,0.3232029974460602,-0.013433599844574928,0.32905301451683044,1.5952199697494507,0.9967319965362549,-0.020774999633431435,-0.006224989891052246,0.000594888988416642,0.0017190800281241536,0.031863100826740265,4.257139880792238e-05,0.9082440137863159,3.844820022583008,0.030537599697709084,4.565110066323541e-05,3.9880599975585938,0.0002074899966828525,1.3869000213162508e-05,102760517,160,2112,3
