,ra,dec,clon,clat,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
246,278.5358763,9.5669668,18h34m08.61s,09d34m01.08s,0.0416,0.0419,-0.0053,10.617,0.021,52.0,8.6,10.65,0.024,44.7,3.015,1,0,,,5,59669.883709,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.454506,131.223292
247,278.535906,9.5669516,18h34m08.62s,09d34m01.03s,0.0419,0.0353,-0.019,10.649,0.017,64.1,18.71,10.635,0.022,48.8,3.783,1,0,,,5,59669.94903343,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.570579,128.378056
248,278.5358406,9.566966,18h34m08.60s,09d34m01.08s,0.0372,0.0346,-0.0126,10.701,0.018,60.9,4.748,10.687,0.023,46.8,7.754,1,0,,,5,59670.01435789,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.371116,144.572143
249,278.5359031,9.5669626,18h34m08.62s,09d34m01.07s,0.0367,0.0328,0.0098,10.666,0.017,63.2,29.17,10.655,0.022,49.1,9.078,1,0,,,10,59670.07968226,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.538483,125.754095
250,278.5359029,9.5669619,18h34m08.62s,09d34m01.06s,0.0367,0.0342,-0.0123,10.675,0.017,64.9,17.54,10.675,0.021,50.7,2.064,1,0,,,5,59670.21020374,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.539386,126.015398
251,278.5359178,9.5669566,18h34m08.62s,09d34m01.04s,0.0388,0.036,-0.0058,10.644,0.018,59.0,38.0,10.688,0.023,47.6,8.553,1,0,,,5,59670.34085252,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.593592,124.502818
252,278.535868,9.5669568,18h34m08.61s,09d34m01.04s,0.0343,0.0347,-0.0098,10.686,0.017,63.2,32.12,10.696,0.019,57.7,10.95,1,0,,,5,59670.47137405,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.458438,137.044191
253,278.535848,9.5669532,18h34m08.60s,09d34m01.03s,0.0397,0.0343,-0.0122,10.675,0.019,57.9,5.517,10.679,0.023,47.2,9.425,1,0,,,5,59833.43198529,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.423921,145.289293
254,278.5358581,9.5669329,18h34m08.61s,09d34m00.96s,0.0394,0.0362,-0.0153,10.67,0.019,58.4,21.87,10.661,0.019,57.3,9.616,1,0,,,5,59833.56237971,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.504555,146.668061
255,278.5358982,9.5669469,18h34m08.62s,09d34m01.01s,0.0409,0.04,-0.009,10.731,0.022,49.3,27.24,10.65,0.021,51.4,9.411,1,0,,,5,59833.69277361,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.560203,131.494448
256,278.5359778,9.566943,18h34m08.63s,09d34m00.99s,0.0419,0.038,-0.0067,10.68,0.02,54.7,30.81,10.685,0.021,51.5,10.57,1,0,,,5,59833.75797058,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.800892,118.748282
257,278.535896,9.5669399,18h34m08.62s,09d34m00.98s,0.0421,0.0412,-0.0106,10.708,0.023,47.1,5.604,10.661,0.023,47.0,9.846,1,0,,,5,59833.75809795,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.571555,133.906037
258,278.5358734,9.5669447,18h34m08.61s,09d34m01.00s,0.0346,0.0347,-0.0058,10.655,0.018,60.8,27.73,10.649,0.021,51.6,11.42,1,0,,,5,59833.82329487,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.503627,138.825321
259,278.5358662,9.5669589,18h34m08.61s,09d34m01.05s,0.0385,0.0357,-0.0046,10.652,0.018,58.8,30.37,10.662,0.022,50.5,5.835,1,0,,,5,59833.88849185,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.448554,136.983514
260,278.5358898,9.5669425,18h34m08.61s,09d34m00.99s,0.0388,0.0347,-0.0092,10.638,0.017,64.2,15.02,10.616,0.023,48.2,6.6,1,0,,,5,59833.95368882,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.54927,134.794759
261,278.5358581,9.5669607,18h34m08.61s,09d34m01.06s,0.0381,0.0401,-0.0149,10.642,0.018,61.1,14.68,10.714,0.025,44.0,5.354,1,0,,,5,59834.01888575,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.424522,139.224973
262,278.535882,9.5669416,18h34m08.61s,09d34m00.99s,0.0373,0.0313,-0.0142,10.598,0.016,67.5,20.85,10.612,0.018,59.2,11.88,1,0,,,5,59834.08395536,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.532352,137.1426
263,278.5359014,9.5669204,18h34m08.62s,09d34m00.91s,0.037,0.0365,-0.0126,10.661,0.018,61.0,28.1,10.621,0.02,53.9,9.515,1,0,,,5,59834.14915233,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.63514,137.27132
264,278.5359071,9.5669416,18h34m08.62s,09d34m00.99s,0.0352,0.0321,-0.0108,10.648,0.016,68.0,39.62,10.651,0.02,54.4,6.846,1,0,,,5,59834.27954618,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.596545,130.856545
265,278.5358743,9.5669242,18h34m08.61s,09d34m00.93s,0.0361,0.035,-0.0135,10.664,0.019,56.6,24.63,10.643,0.019,55.8,8.607,1,0,,,5,59834.40994013,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.563171,143.529031
266,278.535879,9.5669462,18h34m08.61s,09d34m01.01s,0.0397,0.0329,-0.0103,10.68,0.019,57.0,15.43,10.637,0.02,55.3,16.83,1,0,,,10,59834.5404614,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.512985,136.75649
267,278.5359299,9.5669649,18h34m08.62s,09d34m01.07s,0.0375,0.0351,-0.0135,10.664,0.017,63.5,15.6,10.663,0.021,51.0,3.724,1,0,,,5,60033.58821076,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.614025,119.929838
268,278.5359051,9.5669417,18h34m08.62s,09d34m00.99s,0.0381,0.0323,-0.0052,10.598,0.016,67.1,24.5,10.709,0.022,50.3,4.018,1,0,,,5,60033.71822299,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.590952,131.280455
269,278.5358873,9.5669479,18h34m08.61s,09d34m01.01s,0.0371,0.0395,-0.011,10.665,0.019,58.5,18.97,10.623,0.022,50.0,3.196,1,0,,,5,60033.84772584,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.529326,133.978331
270,278.535859,9.5669395,18h34m08.61s,09d34m00.98s,0.0372,0.0328,-0.012,10.616,0.016,65.8,14.84,10.66,0.021,52.8,3.829,1,0,,,5,60033.91279561,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.486715,144.816585
271,278.5359281,9.566976,18h34m08.62s,09d34m01.11s,0.0389,0.039,0.0057,10.628,0.018,59.3,26.67,10.63,0.024,45.4,10.31,1,0,,,5,60033.97773801,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.589383,116.871766
272,278.5359129,9.566951,18h34m08.62s,09d34m01.02s,0.0364,0.0314,0.0049,10.623,0.016,67.2,18.04,10.659,0.021,50.6,4.544,1,0,,,5,60034.04280778,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.591272,127.068393
273,278.5358931,9.5669503,18h34m08.61s,09d34m01.02s,0.038,0.0396,-0.0189,10.646,0.017,62.3,19.47,10.639,0.023,47.1,5.763,1,0,,,10,60034.10775075,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.538536,131.795238
274,278.5358582,9.5669244,18h34m08.61s,09d34m00.93s,0.0362,0.0353,-0.0089,10.629,0.018,60.7,22.91,10.661,0.02,54.7,2.689,1,0,,,5,60034.17269316,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.530574,148.452059
275,278.5358661,9.5669532,18h34m08.61s,09d34m01.03s,0.0355,0.0349,0.0065,10.589,0.019,57.7,33.03,10.637,0.021,50.8,15.35,1,0,,,5,60034.17282047,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.463531,138.746248
276,278.5358419,9.5669256,18h34m08.60s,09d34m00.93s,0.0354,0.0356,-0.0143,10.647,0.018,62.0,10.05,10.689,0.021,50.6,2.597,1,0,,,5,60034.23776287,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.49885,153.864288
277,278.5359604,9.5669253,18h34m08.63s,09d34m00.93s,0.038,0.0395,-0.015,10.621,0.02,53.2,25.85,10.625,0.021,52.4,12.07,1,0,,,5,60034.30270532,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.782081,125.030099
278,278.5359211,9.5669672,18h34m08.62s,09d34m01.08s,0.0391,0.0367,-0.0152,10.615,0.019,57.0,8.328,10.629,0.022,49.7,7.401,1,0,,,5,60034.4327175,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.58288,120.756632
279,278.5358922,9.5669119,18h34m08.61s,09d34m00.88s,0.0451,0.0411,-0.0194,10.7,0.018,60.0,20.59,10.701,0.025,43.4,11.0,1,0,,,5,60034.56272966,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.637033,141.29985
280,278.5358397,9.5669571,18h34m08.60s,09d34m01.05s,0.0354,0.0372,-0.0127,10.65,0.019,58.3,28.01,10.734,0.021,52.9,4.556,1,0,,,0,60034.69274179,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.395932,147.638019
281,278.5359067,9.5669181,18h34m08.62s,09d34m00.91s,0.0395,0.0402,-0.012,10.662,0.02,53.1,37.43,10.678,0.021,51.6,25.29,1,0,,,5,60197.5235059,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.654046,136.552736
282,278.535886,9.5669599,18h34m08.61s,09d34m01.06s,0.0428,0.0374,-0.0025,10.678,0.021,51.9,10.74,10.652,0.023,46.4,11.13,1,0,,,5,60197.65364506,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.496791,130.760955
283,278.5358667,9.5669136,18h34m08.61s,09d34m00.89s,0.0372,0.0358,-0.015,10.671,0.019,58.3,15.81,10.617,0.02,53.1,11.26,1,0,,,5,60197.78314759,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.579524,147.920913
284,278.5358706,9.5669484,18h34m08.61s,09d34m01.01s,0.0368,0.0381,-0.0065,10.66,0.019,55.9,33.31,10.639,0.02,53.2,9.951,1,0,,,5,60197.91265013,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.487054,138.673857
285,278.5358874,9.5669309,18h34m08.61s,09d34m00.95s,0.0361,0.0339,-0.0135,10.68,0.017,62.8,24.19,10.724,0.02,54.3,15.88,1,0,,,5,60197.97746505,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.573757,138.355809
286,278.5358987,9.5669647,18h34m08.62s,09d34m01.07s,0.0353,0.031,-0.0071,10.638,0.016,67.4,30.2,10.679,0.019,56.6,8.918,1,0,,,10,60198.04215265,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.521396,126.082832
287,278.5358189,9.5669217,18h34m08.60s,09d34m00.92s,0.0353,0.0345,-0.0098,10.672,0.017,64.8,17.18,10.656,0.025,44.2,9.225,1,0,,,5,60198.23647006,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.482083,163.354448
288,278.5358547,9.5669441,18h34m08.61s,09d34m01.00s,0.0379,0.0355,-0.0136,10.64,0.019,58.1,9.239,10.629,0.019,57.2,7.92,1,0,,,5,60198.30115763,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.464396,145.178603
289,278.5358469,9.566937,18h34m08.60s,09d34m00.97s,0.0446,0.0386,-0.0099,10.693,0.022,50.3,20.58,10.665,0.021,50.8,9.359,1,0,,,5,60198.30128499,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.471051,149.723555
290,278.53588,9.5669434,18h34m08.61s,09d34m01.00s,0.0382,0.0337,-0.0121,10.634,0.017,62.9,37.35,10.648,0.021,51.8,9.953,1,0,,,5,60198.36597316,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.522772,137.229952
291,278.5358686,9.5669342,18h34m08.61s,09d34m00.96s,0.0366,0.0322,-0.0121,10.649,0.016,68.1,27.06,10.656,0.02,54.1,7.048,1,0,,,5,60198.62510545,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.52222,142.966497
292,278.5358916,9.5669601,18h34m08.61s,09d34m01.06s,0.036,0.0332,-0.0118,10.629,0.016,67.7,14.07,10.681,0.019,56.0,7.635,1,0,,,5,60198.75460797,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.511565,129.245972
293,278.5359444,9.5669269,18h34m08.63s,09d34m00.94s,0.0376,0.0336,-0.0142,10.666,0.016,68.4,11.47,10.657,0.02,53.0,5.452,1,0,,,5,60397.86112523,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.732797,127.211004
294,278.5358972,9.5669564,18h34m08.62s,09d34m01.04s,0.0391,0.0356,-0.0098,10.653,0.016,67.4,14.54,10.585,0.024,45.4,4.655,1,0,,,5,60397.98973661,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.535386,129.003967
295,278.5358733,9.5669287,18h34m08.61s,09d34m00.94s,0.0368,0.0359,-0.0094,10.629,0.019,56.3,21.73,10.658,0.021,51.1,4.342,1,0,,,5,60398.11834803,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.548073,142.820776
296,278.5359144,9.5669299,18h34m08.62s,09d34m00.95s,0.0378,0.0361,-0.0172,10.599,0.02,54.1,40.61,10.661,0.02,54.7,4.47,1,0,,,5,60398.18252638,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.64387,132.183008
297,278.5359262,9.5669496,18h34m08.62s,09d34m01.02s,0.0392,0.0361,-0.0032,10.665,0.02,55.4,9.542,10.665,0.021,51.8,6.566,1,0,,,5,60398.18265374,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.632457,124.853971
298,278.5359178,9.566963,18h34m08.62s,09d34m01.07s,0.0365,0.0369,0.0039,10.625,0.018,61.1,29.96,10.694,0.021,51.4,8.395,1,0,,,5,60398.2468321,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.580851,122.629575
299,278.5359333,9.5669517,18h34m08.62s,09d34m01.03s,0.0358,0.0317,-0.0137,10.628,0.015,72.5,19.78,10.67,0.02,54.8,4.08,1,0,,,5,60398.31164712,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.649145,123.034743
300,278.5358687,9.5669358,18h34m08.61s,09d34m00.97s,0.0366,0.035,-0.0121,10.624,0.018,59.8,18.79,10.66,0.02,53.2,5.492,1,0,,,10,60398.37544347,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.517851,142.551307
301,278.5358642,9.5669195,18h34m08.61s,09d34m00.91s,0.0375,0.0366,-0.008,10.612,0.017,65.6,28.37,10.645,0.024,45.0,5.836,1,0,,,10,60398.4402585,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.556828,147.533961
302,278.5358542,9.5669751,18h34m08.61s,09d34m01.11s,0.0355,0.0343,-0.0115,10.646,0.018,61.5,21.37,10.644,0.022,50.3,9.973,1,0,,,5,60398.5040549,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.37695,135.670164
303,278.535918,9.5669529,18h34m08.62s,09d34m01.03s,0.0355,0.0377,0.0074,10.653,0.019,57.8,27.12,10.706,0.02,53.6,10.41,1,0,,,5,60398.5687425,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.601819,125.50964
304,278.535897,9.5669409,18h34m08.62s,09d34m00.99s,0.0355,0.0335,-0.012,10.619,0.018,61.9,29.76,10.65,0.022,49.5,7.768,1,0,,,10,60398.69735392,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.571637,133.399311
305,278.5358924,9.5669395,18h34m08.61s,09d34m00.98s,0.0361,0.0331,-0.0124,10.677,0.018,61.6,30.16,10.649,0.022,49.1,13.61,1,0,,,10,60398.8259653,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.563431,134.912823
306,278.5358795,9.5669601,18h34m08.61s,09d34m01.06s,0.0409,0.0403,-0.0147,10.662,0.02,54.8,19.76,10.611,0.023,46.4,6.11,1,0,,,5,60398.95444936,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.479065,132.497807
307,278.5359165,9.5669555,18h34m08.62s,09d34m01.04s,0.0444,0.0458,-0.0081,10.572,0.023,47.2,16.37,10.647,0.022,49.2,6.871,1,0,,,5,60402.36201523,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.592062,125.071614
308,278.5359508,9.5669346,18h34m08.63s,09d34m00.96s,0.0397,0.0392,-0.0174,10.58,0.021,52.1,31.63,10.735,0.024,45.3,17.31,1,0,,,5,60402.36214259,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.734998,124.417893
